shipment_id,supplier_id,product_id,shipment_date,expected_arrival,actual_arrival,shipment_quantity,shipment_status,product_name,category,unit_price,product_supplier_id,supplier_name,city,lead_time,rating,inventory_id,warehouse,stock_quantity,last_updated,disruption_id,disruption_type,severity,description,reported_date,decision_id,recommended_action,action_taken,decision_date,outcome_id,outcome_status,delay_days,cost_change,remarks,lead_time_category,cost_impact,delivery_delay,supplier_avg_delay,shipment_month,shipment_year,shipment_quarter,shipment_weekday,is_delayed,delay_category,high_severity,large_shipment,inventory_status,shipment_value
2268,8,38,2026-02-06,2026-02-08,2026-02-13,339,Cancelled,Laborum Product,Groceries,3934.86,13,Hans-Bir,Siliguri,2.43,4.68,38,Mumbai Warehouse,317,2026-07-03,,,,,,,,,,,,,,,Fast,No Cost,5,1.5902439024390245,February,2026,1,Friday,1,Major Delay,0,1,High,1333917.54
2269,6,25,2025-10-09,2025-10-14,2025-10-18,356,Delivered,Vel Product,Automotive,3265.92,1,Bhavsar-Sampath,Bangalore,2.52,3.72,25,Bangalore Warehouse,437,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,4,1.5972222222222223,October,2025,4,Thursday,1,Major Delay,0,1,High,1162667.52
2270,12,146,2026-06-18,2026-06-23,2026-06-26,317,Delayed,Minus Product,Furniture,4540.31,18,Thakur and Sons,Kanpur,5.83,3.5,146,Delhi Warehouse,858,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,3,1.5613207547169812,June,2026,2,Thursday,1,Minor Delay,0,1,High,1439278.27
2271,19,76,2025-08-07,2025-08-13,2025-08-15,446,In Transit,Sunt Product,Electronics,2690.2,2,"Nagar, Hari and Chada",Munger,9.42,4.61,76,Delhi Warehouse,630,2026-06-16,,,,,,,,,,,,,,,Average,No Cost,2,1.51131221719457,August,2025,3,Thursday,1,Minor Delay,0,1,High,1199829.2
2272,2,9,2024-07-25,2024-08-03,2024-08-03,195,In Transit,Alias Product,Groceries,1305.18,16,Gour Ltd,Bhilwara,8.05,3.83,9,Mumbai Warehouse,917,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,0,1.4691943127962086,July,2024,3,Thursday,0,On Time,0,0,High,254510.1
2273,8,76,2025-08-27,2025-09-03,2025-09-05,491,In Transit,Sunt Product,Electronics,2690.2,2,Hans-Bir,Siliguri,2.43,4.68,76,Delhi Warehouse,630,2026-06-16,,,,,,,,,,,,,,,Fast,No Cost,2,1.5902439024390245,August,2025,3,Wednesday,1,Minor Delay,0,1,High,1320888.2
2274,10,59,2024-12-16,2024-12-26,2024-12-30,29,Delivered,Omnis Product,Electronics,2194.29,10,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,59,Chennai Warehouse,265,2026-07-01,,,,,,,,,,,,,,,Fast,No Cost,4,1.8480392156862746,December,2024,4,Monday,1,Major Delay,0,0,Medium,63634.409999999996
2275,7,86,2025-03-29,2025-04-06,2025-04-10,184,Delayed,Aliquam Product,Electronics,2475.27,3,Wali PLC,Khandwa,2.76,4.43,86,Mumbai Warehouse,687,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,4,1.4314720812182742,March,2025,1,Saturday,1,Major Delay,0,0,High,455449.68
2276,9,135,2025-05-10,2025-05-16,2025-05-17,378,Delivered,Nisi Product,Medical,1322.29,1,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,135,Delhi Warehouse,660,2026-06-19,,,,,,,,,,,,,,,Average,No Cost,1,1.3277310924369747,May,2025,2,Saturday,1,Minor Delay,0,1,High,499825.62
2277,9,63,2026-07-12,2026-07-22,2026-07-27,393,Delivered,Minus Product,Electronics,1218.88,8,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,63,Hyderabad Warehouse,518,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,5,1.3277310924369747,July,2026,3,Sunday,1,Major Delay,0,1,High,479019.84
2278,15,7,2026-06-27,2026-07-05,2026-07-10,229,Cancelled,Expedita Product,Furniture,1401.54,17,Sastry and Sons,Haldia,5.45,4.34,7,Delhi Warehouse,512,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,5,1.4691943127962086,June,2026,2,Saturday,1,Major Delay,0,0,High,320952.66
2279,17,51,2026-01-17,2026-01-26,2026-01-31,386,In Transit,Corrupti Product,Medical,1864.29,15,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,51,Chennai Warehouse,926,2026-07-02,532.0,Machine Failure,Medium,Molestiae explicabo pariatur autem.,2026-05-31,532.0,Expedite Shipment,Approved,2025-08-18,532.0,Resolved,0.0,631.03,Minor delay occurred,Average,Low,5,1.795,January,2026,1,Saturday,1,Major Delay,0,1,High,719615.94
2280,6,145,2024-10-21,2024-10-28,2024-10-31,114,In Transit,Provident Product,Groceries,3598.65,5,Bhavsar-Sampath,Bangalore,2.52,3.72,145,Bangalore Warehouse,739,2026-06-24,,,,,,,,,,,,,,,Fast,No Cost,3,1.5972222222222223,October,2024,4,Monday,1,Minor Delay,0,0,High,410246.10000000003
2281,20,86,2024-10-17,2024-10-21,2024-10-19,42,In Transit,Aliquam Product,Electronics,2475.27,3,Chakraborty-Sengupta,Malda,5.0,3.56,86,Mumbai Warehouse,687,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,-2,1.3526570048309179,October,2024,4,Thursday,0,On Time,0,0,High,103961.34
2282,10,67,2025-04-10,2025-04-15,2025-04-17,419,Cancelled,Omnis Product,Clothing,1337.97,5,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,67,Hyderabad Warehouse,994,2026-06-29,244.0,Traffic,Low,Quo inventore quod quisquam commodi.,2025-11-06,244.0,Switch Supplier,Pending,2026-06-10,244.0,Pending,10.0,10885.32,Issue resolved successfully,Fast,High,2,1.8480392156862746,April,2025,2,Thursday,1,Minor Delay,0,1,High,560609.43
2283,14,84,2025-06-25,2025-07-02,2025-06-30,178,Delivered,Ab Product,Clothing,1108.56,18,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,84,Bangalore Warehouse,80,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,-2,1.6612021857923498,June,2025,2,Wednesday,0,On Time,0,0,Low,197323.68
2284,7,77,2024-09-19,2024-09-27,2024-10-02,498,Delivered,Dolorum Product,Clothing,4786.13,4,Wali PLC,Khandwa,2.76,4.43,77,Hyderabad Warehouse,307,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,5,1.4314720812182742,September,2024,3,Thursday,1,Major Delay,0,1,High,2383492.74
2285,15,68,2025-03-29,2025-04-05,2025-04-09,33,Cancelled,Delectus Product,Clothing,4916.43,20,Sastry and Sons,Haldia,5.45,4.34,68,Chennai Warehouse,660,2026-06-18,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,March,2025,1,Saturday,1,Major Delay,0,0,High,162242.19
2286,15,116,2024-08-06,2024-08-14,2024-08-18,233,Delayed,Architecto Product,Groceries,763.04,10,Sastry and Sons,Haldia,5.45,4.34,116,Bangalore Warehouse,102,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,August,2024,3,Tuesday,1,Major Delay,0,0,Medium,177788.31999999998
2287,17,18,2025-07-10,2025-07-15,2025-07-19,263,In Transit,Commodi Product,Electronics,2870.64,11,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,18,Mumbai Warehouse,611,2026-06-21,318.0,Port Congestion,Medium,Tenetur sequi nulla aspernatur.,2025-08-09,318.0,Increase Safety Stock,Approved,2026-05-02,318.0,Failed,5.0,11055.81,Cost increased,Average,High,4,1.795,July,2025,3,Thursday,1,Major Delay,0,1,High,754978.32
2288,7,115,2025-03-30,2025-04-03,2025-04-06,233,Delivered,Accusamus Product,Clothing,1194.04,7,Wali PLC,Khandwa,2.76,4.43,115,Chennai Warehouse,832,2026-06-27,,,,,,,,,,,,,,,Fast,No Cost,3,1.4314720812182742,March,2025,1,Sunday,1,Minor Delay,0,0,High,278211.32
2289,13,141,2024-10-18,2024-10-22,2024-10-27,257,Delivered,Provident Product,Automotive,4798.63,6,"Borah, Gill and Varma",Dehri,6.15,3.78,141,Delhi Warehouse,291,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,5,1.5668449197860963,October,2024,4,Friday,1,Major Delay,0,1,Medium,1233247.91
2290,13,136,2026-02-13,2026-02-18,2026-02-18,88,In Transit,Facilis Product,Groceries,4154.63,13,"Borah, Gill and Varma",Dehri,6.15,3.78,136,Bangalore Warehouse,943,2026-07-08,,,,,,,,,,,,,,,Average,No Cost,0,1.5668449197860963,February,2026,1,Friday,0,On Time,0,0,High,365607.44
2291,7,49,2026-02-14,2026-02-16,2026-02-20,53,Delayed,Alias Product,Furniture,4769.64,3,Wali PLC,Khandwa,2.76,4.43,49,Bangalore Warehouse,842,2026-07-01,,,,,,,,,,,,,,,Fast,No Cost,4,1.4314720812182742,February,2026,1,Saturday,1,Major Delay,0,0,High,252790.92
2292,3,66,2025-12-08,2025-12-11,2025-12-12,110,Delayed,Quas Product,Groceries,4225.31,19,"Balan, Virk and Mangal",Bangalore,3.73,4.49,66,Bangalore Warehouse,853,2026-06-19,,,,,,,,,,,,,,,Fast,No Cost,1,1.595,December,2025,4,Monday,1,Minor Delay,0,0,High,464784.10000000003
2293,4,65,2024-10-26,2024-10-29,2024-11-03,155,Cancelled,Ut Product,Groceries,3277.06,2,Rajagopal-Jayaraman,Jalna,1.0,3.51,65,Delhi Warehouse,911,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,5,1.5989304812834224,October,2024,4,Saturday,1,Major Delay,0,0,High,507944.3
2294,5,148,2024-10-28,2024-10-31,2024-10-29,494,Delayed,Saepe Product,Groceries,920.71,10,Chander-Sibal,Kochi,6.81,4.37,148,Delhi Warehouse,944,2026-06-16,,,,,,,,,,,,,,,Average,No Cost,-2,1.7407407407407407,October,2024,4,Monday,0,On Time,0,1,High,454830.74
2295,20,137,2026-03-26,2026-03-28,2026-03-26,489,Delayed,Aliquid Product,Medical,3630.8,13,Chakraborty-Sengupta,Malda,5.0,3.56,137,Delhi Warehouse,82,2026-07-03,,,,,,,,,,,,,,,Fast,No Cost,-2,1.3526570048309179,March,2026,1,Thursday,0,On Time,0,1,Low,1775461.2000000002
2296,12,30,2024-07-16,2024-07-21,2024-07-21,420,Cancelled,Voluptatem Product,Medical,3709.02,5,Thakur and Sons,Kanpur,5.83,3.5,30,Chennai Warehouse,472,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,0,1.5613207547169812,July,2024,3,Tuesday,0,On Time,0,1,High,1557788.4
2297,20,53,2026-03-12,2026-03-21,2026-03-22,280,Cancelled,Ea Product,Clothing,3005.08,10,Chakraborty-Sengupta,Malda,5.0,3.56,53,Delhi Warehouse,480,2026-06-28,,,,,,,,,,,,,,,Fast,No Cost,1,1.3526570048309179,March,2026,1,Thursday,1,Minor Delay,0,1,High,841422.4
2298,8,150,2025-04-15,2025-04-19,2025-04-18,113,Cancelled,Harum Product,Furniture,1928.91,14,Hans-Bir,Siliguri,2.43,4.68,150,Bangalore Warehouse,533,2026-07-09,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5902439024390245,April,2025,2,Tuesday,0,On Time,0,0,High,217966.83000000002
2299,16,84,2025-09-19,2025-09-25,2025-09-26,262,Delayed,Ab Product,Clothing,1108.56,18,Handa-Manda,Vijayanagaram,8.66,4.77,84,Bangalore Warehouse,80,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,1,1.4335260115606936,September,2025,3,Friday,1,Minor Delay,0,1,Low,290442.72
2300,18,141,2025-06-20,2025-06-25,2025-06-28,401,Cancelled,Provident Product,Automotive,4798.63,6,Raju and Sons,Etawah,3.81,4.27,141,Delhi Warehouse,291,2026-07-10,,,,,,,,,,,,,,,Fast,No Cost,3,1.9109947643979057,June,2025,2,Friday,1,Minor Delay,0,1,Medium,1924250.6300000001
2301,9,110,2024-12-26,2025-01-04,2025-01-08,416,Cancelled,Assumenda Product,Furniture,4904.71,9,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,110,Chennai Warehouse,817,2026-06-23,524.0,Weather,Medium,Ipsum saepe suscipit corrupti praesentium ducimus.,2026-04-03,524.0,Switch Supplier,Implemented,2025-08-15,524.0,Partially Resolved,15.0,14654.82,Supplier changed,Average,High,4,1.3277310924369747,December,2024,4,Thursday,1,Major Delay,0,1,High,2040359.36
2302,5,71,2025-05-19,2025-05-24,2025-05-24,337,Delivered,Aperiam Product,Clothing,4446.27,15,Chander-Sibal,Kochi,6.81,4.37,71,Delhi Warehouse,179,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,0,1.7407407407407407,May,2025,2,Monday,0,On Time,0,1,Medium,1498392.9900000002
2303,2,143,2025-03-22,2025-03-25,2025-03-25,284,In Transit,Exercitationem Product,Furniture,2333.4,6,Gour Ltd,Bhilwara,8.05,3.83,143,Hyderabad Warehouse,191,2026-07-12,451.0,Traffic,Medium,Quo eaque expedita totam esse.,2026-05-12,451.0,Increase Safety Stock,Rejected,2026-05-20,451.0,Pending,4.0,14154.28,Shipment rerouted,Average,High,0,1.4691943127962086,March,2025,1,Saturday,0,On Time,0,1,Medium,662685.6
2304,13,82,2026-05-25,2026-05-30,2026-06-02,49,Delivered,Unde Product,Electronics,3347.22,1,"Borah, Gill and Varma",Dehri,6.15,3.78,82,Hyderabad Warehouse,481,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,3,1.5668449197860963,May,2026,2,Monday,1,Minor Delay,0,0,High,164013.78
2305,1,34,2025-11-05,2025-11-10,2025-11-12,275,Delivered,Consequatur Product,Automotive,4834.5,8,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,34,Delhi Warehouse,280,2026-06-18,317.0,Port Congestion,High,Sint quod nulla cumque molestiae tempora delectus.,2026-05-26,317.0,Increase Safety Stock,Approved,2026-01-14,317.0,Resolved,13.0,14160.58,Shipment rerouted,Average,High,2,1.427027027027027,November,2025,4,Wednesday,1,Minor Delay,1,1,Medium,1329487.5
2306,6,113,2025-05-25,2025-05-28,2025-05-26,329,Delivered,Placeat Product,Groceries,4202.62,15,Bhavsar-Sampath,Bangalore,2.52,3.72,113,Mumbai Warehouse,228,2026-07-12,,,,,,,,,,,,,,,Fast,No Cost,-2,1.5972222222222223,May,2025,2,Sunday,0,On Time,0,1,Medium,1382661.98
2307,17,63,2025-09-22,2025-09-28,2025-10-03,433,Cancelled,Minus Product,Electronics,1218.88,8,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,63,Hyderabad Warehouse,518,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,5,1.795,September,2025,3,Monday,1,Major Delay,0,1,High,527775.04
2308,8,20,2026-07-12,2026-07-17,2026-07-15,114,In Transit,Laborum Product,Electronics,563.85,5,Hans-Bir,Siliguri,2.43,4.68,20,Bangalore Warehouse,426,2026-07-15,,,,,,,,,,,,,,,Fast,No Cost,-2,1.5902439024390245,July,2026,3,Sunday,0,On Time,0,0,High,64278.9
2309,19,18,2024-10-14,2024-10-19,2024-10-21,288,Delivered,Commodi Product,Electronics,2870.64,11,"Nagar, Hari and Chada",Munger,9.42,4.61,18,Mumbai Warehouse,611,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,2,1.51131221719457,October,2024,4,Monday,1,Minor Delay,0,1,High,826744.32
2310,8,78,2024-12-23,2025-01-01,2025-01-01,354,Delivered,Quam Product,Clothing,1593.13,4,Hans-Bir,Siliguri,2.43,4.68,78,Hyderabad Warehouse,637,2026-07-09,,,,,,,,,,,,,,,Fast,No Cost,0,1.5902439024390245,December,2024,4,Monday,0,On Time,0,1,High,563968.02
2311,11,63,2025-04-17,2025-04-27,2025-05-01,151,In Transit,Minus Product,Electronics,1218.88,8,Banerjee Group,Alappuzha,8.52,4.3,63,Hyderabad Warehouse,518,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,4,1.3842592592592593,April,2025,2,Thursday,1,Major Delay,0,0,High,184050.88
2312,11,15,2026-06-10,2026-06-14,2026-06-16,398,Delayed,Dolore Product,Automotive,1024.49,5,Banerjee Group,Alappuzha,8.52,4.3,15,Chennai Warehouse,343,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,2,1.3842592592592593,June,2026,2,Wednesday,1,Minor Delay,0,1,High,407747.02
2313,19,113,2025-11-25,2025-12-01,2025-12-04,223,Cancelled,Placeat Product,Groceries,4202.62,15,"Nagar, Hari and Chada",Munger,9.42,4.61,113,Mumbai Warehouse,228,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,3,1.51131221719457,November,2025,4,Tuesday,1,Minor Delay,0,0,Medium,937184.26
2314,7,39,2025-05-22,2025-05-28,2025-05-26,57,In Transit,Amet Product,Automotive,1228.36,6,Wali PLC,Khandwa,2.76,4.43,39,Chennai Warehouse,720,2026-07-10,,,,,,,,,,,,,,,Fast,No Cost,-2,1.4314720812182742,May,2025,2,Thursday,0,On Time,0,0,High,70016.51999999999
2315,9,48,2025-12-27,2025-12-31,2026-01-02,487,In Transit,Neque Product,Medical,518.28,5,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,48,Delhi Warehouse,626,2026-06-27,,,,,,,,,,,,,,,Average,No Cost,2,1.3277310924369747,December,2025,4,Saturday,1,Minor Delay,0,1,High,252402.36
2316,14,112,2026-04-10,2026-04-18,2026-04-20,171,In Transit,Modi Product,Electronics,2985.26,19,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,112,Bangalore Warehouse,212,2026-06-25,583.0,Weather,High,Voluptatibus dignissimos porro cumque consectetur ea reprehenderit.,2026-03-13,583.0,Expedite Shipment,Pending,2025-08-24,583.0,Failed,0.0,5685.07,Shipment rerouted,Average,High,2,1.6612021857923498,April,2026,2,Friday,1,Minor Delay,1,0,Medium,510479.46
2317,13,73,2026-04-18,2026-04-21,2026-04-21,117,Cancelled,Debitis Product,Furniture,1718.5,11,"Borah, Gill and Varma",Dehri,6.15,3.78,73,Mumbai Warehouse,263,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,0,1.5668449197860963,April,2026,2,Saturday,0,On Time,0,0,Medium,201064.5
2318,11,118,2026-05-23,2026-06-02,2026-06-07,86,Delivered,Harum Product,Automotive,2602.93,16,Banerjee Group,Alappuzha,8.52,4.3,118,Bangalore Warehouse,482,2026-06-18,,,,,,,,,,,,,,,Average,No Cost,5,1.3842592592592593,May,2026,2,Saturday,1,Major Delay,0,0,High,223851.97999999998
2319,6,35,2025-01-16,2025-01-25,2025-01-24,301,Cancelled,Dolores Product,Electronics,4034.14,20,Bhavsar-Sampath,Bangalore,2.52,3.72,35,Chennai Warehouse,804,2026-07-11,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5972222222222223,January,2025,1,Thursday,0,On Time,0,1,High,1214276.14
2320,2,51,2025-06-07,2025-06-13,2025-06-18,195,Cancelled,Corrupti Product,Medical,1864.29,15,Gour Ltd,Bhilwara,8.05,3.83,51,Chennai Warehouse,926,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,5,1.4691943127962086,June,2025,2,Saturday,1,Major Delay,0,0,High,363536.55
2321,8,44,2025-08-27,2025-09-01,2025-08-31,71,Cancelled,Voluptatum Product,Groceries,3216.56,15,Hans-Bir,Siliguri,2.43,4.68,44,Chennai Warehouse,740,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5902439024390245,August,2025,3,Wednesday,0,On Time,0,0,High,228375.76
2322,18,131,2026-06-19,2026-06-24,2026-06-23,255,Delivered,Nesciunt Product,Furniture,3585.42,1,Raju and Sons,Etawah,3.81,4.27,131,Hyderabad Warehouse,157,2026-06-24,,,,,,,,,,,,,,,Fast,No Cost,-1,1.9109947643979057,June,2026,2,Friday,0,On Time,0,0,Medium,914282.1
2323,18,144,2025-04-09,2025-04-14,2025-04-12,366,Cancelled,Ipsam Product,Electronics,744.79,2,Raju and Sons,Etawah,3.81,4.27,144,Mumbai Warehouse,720,2026-06-29,,,,,,,,,,,,,,,Fast,No Cost,-2,1.9109947643979057,April,2025,2,Wednesday,0,On Time,0,1,High,272593.14
2324,6,60,2025-12-06,2025-12-10,2025-12-13,423,In Transit,Ipsa Product,Furniture,2536.82,19,Bhavsar-Sampath,Bangalore,2.52,3.72,60,Bangalore Warehouse,753,2026-07-14,,,,,,,,,,,,,,,Fast,No Cost,3,1.5972222222222223,December,2025,4,Saturday,1,Minor Delay,0,1,High,1073074.86
2325,7,45,2026-07-11,2026-07-15,2026-07-14,181,Cancelled,Nobis Product,Medical,164.54,6,Wali PLC,Khandwa,2.76,4.43,45,Bangalore Warehouse,567,2026-07-04,453.0,Weather,Medium,Unde doloribus dignissimos assumenda aut ex tempore consequuntur.,2026-05-22,453.0,Expedite Shipment,Rejected,2026-04-13,453.0,Partially Resolved,15.0,14341.76,Issue resolved successfully,Fast,High,-1,1.4314720812182742,July,2026,3,Saturday,0,On Time,0,0,High,29781.739999999998
2326,8,90,2024-11-06,2024-11-12,2024-11-16,173,In Transit,Quo Product,Electronics,4661.14,19,Hans-Bir,Siliguri,2.43,4.68,90,Delhi Warehouse,466,2026-06-28,,,,,,,,,,,,,,,Fast,No Cost,4,1.5902439024390245,November,2024,4,Wednesday,1,Major Delay,0,0,High,806377.2200000001
2327,3,66,2025-04-09,2025-04-11,2025-04-09,134,In Transit,Quas Product,Groceries,4225.31,19,"Balan, Virk and Mangal",Bangalore,3.73,4.49,66,Bangalore Warehouse,853,2026-06-19,,,,,,,,,,,,,,,Fast,No Cost,-2,1.595,April,2025,2,Wednesday,0,On Time,0,0,High,566191.54
2328,6,93,2024-10-30,2024-11-03,2024-11-02,339,Delayed,Nemo Product,Automotive,3838.07,10,Bhavsar-Sampath,Bangalore,2.52,3.72,93,Mumbai Warehouse,413,2026-06-19,151.0,Weather,Medium,Earum placeat error at.,2025-10-12,151.0,Switch Supplier,Pending,2025-09-12,151.0,Pending,10.0,14477.78,Minor delay occurred,Fast,High,-1,1.5972222222222223,October,2024,4,Wednesday,0,On Time,0,1,High,1301105.73
2329,15,88,2024-10-11,2024-10-21,2024-10-25,497,In Transit,Ab Product,Medical,441.59,19,Sastry and Sons,Haldia,5.45,4.34,88,Bangalore Warehouse,70,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,October,2024,4,Friday,1,Major Delay,0,1,Low,219470.22999999998
2330,20,5,2026-04-01,2026-04-04,2026-04-09,432,Cancelled,Occaecati Product,Medical,1257.97,15,Chakraborty-Sengupta,Malda,5.0,3.56,5,Hyderabad Warehouse,892,2026-07-08,,,,,,,,,,,,,,,Fast,No Cost,5,1.3526570048309179,April,2026,2,Wednesday,1,Major Delay,0,1,High,543443.04
2331,14,147,2024-10-02,2024-10-06,2024-10-08,173,In Transit,Sed Product,Medical,185.14,8,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,147,Chennai Warehouse,280,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,2,1.6612021857923498,October,2024,4,Wednesday,1,Minor Delay,0,0,Medium,32029.219999999998
2332,7,134,2025-07-20,2025-07-24,2025-07-24,469,Delivered,Eligendi Product,Automotive,3447.14,10,Wali PLC,Khandwa,2.76,4.43,134,Hyderabad Warehouse,699,2026-07-02,,,,,,,,,,,,,,,Fast,No Cost,0,1.4314720812182742,July,2025,3,Sunday,0,On Time,0,1,High,1616708.66
2333,11,136,2025-05-29,2025-06-04,2025-06-02,102,Delivered,Facilis Product,Groceries,4154.63,13,Banerjee Group,Alappuzha,8.52,4.3,136,Bangalore Warehouse,943,2026-07-08,,,,,,,,,,,,,,,Average,No Cost,-2,1.3842592592592593,May,2025,2,Thursday,0,On Time,0,0,High,423772.26
2334,4,59,2026-05-21,2026-05-30,2026-06-02,377,Delayed,Omnis Product,Electronics,2194.29,10,Rajagopal-Jayaraman,Jalna,1.0,3.51,59,Chennai Warehouse,265,2026-07-01,549.0,Port Congestion,Medium,Repudiandae aperiam at dolore porro modi libero id.,2026-04-11,549.0,Expedite Shipment,Implemented,2025-12-19,549.0,Partially Resolved,14.0,3570.16,Shipment rerouted,Fast,Medium,3,1.5989304812834224,May,2026,2,Thursday,1,Minor Delay,0,1,Medium,827247.33
2335,8,26,2026-07-05,2026-07-10,2026-07-14,473,In Transit,Ducimus Product,Medical,488.37,16,Hans-Bir,Siliguri,2.43,4.68,26,Mumbai Warehouse,280,2026-07-04,,,,,,,,,,,,,,,Fast,No Cost,4,1.5902439024390245,July,2026,3,Sunday,1,Major Delay,0,1,Medium,230999.01
2336,3,55,2024-11-30,2024-12-07,2024-12-06,20,Cancelled,Odio Product,Furniture,4563.23,5,"Balan, Virk and Mangal",Bangalore,3.73,4.49,55,Bangalore Warehouse,422,2026-07-01,,,,,,,,,,,,,,,Fast,No Cost,-1,1.595,November,2024,4,Saturday,0,On Time,0,0,High,91264.59999999999
2337,16,137,2024-08-25,2024-09-02,2024-08-31,100,Delivered,Aliquid Product,Medical,3630.8,13,Handa-Manda,Vijayanagaram,8.66,4.77,137,Delhi Warehouse,82,2026-07-03,,,,,,,,,,,,,,,Average,No Cost,-2,1.4335260115606936,August,2024,3,Sunday,0,On Time,0,0,Low,363080.0
2338,20,131,2025-02-09,2025-02-13,2025-02-15,286,In Transit,Nesciunt Product,Furniture,3585.42,1,Chakraborty-Sengupta,Malda,5.0,3.56,131,Hyderabad Warehouse,157,2026-06-24,,,,,,,,,,,,,,,Fast,No Cost,2,1.3526570048309179,February,2025,1,Sunday,1,Minor Delay,0,1,Medium,1025430.12
2339,17,82,2025-03-26,2025-04-01,2025-04-03,444,Cancelled,Unde Product,Electronics,3347.22,1,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,82,Hyderabad Warehouse,481,2026-07-04,546.0,Supplier Delay,Low,Quam occaecati quos quia ea dolores.,2026-06-06,546.0,Switch Supplier,Approved,2026-01-19,546.0,Failed,7.0,-1397.86,Supplier changed,Average,Low,2,1.795,March,2025,1,Wednesday,1,Minor Delay,0,1,High,1486165.68
2340,7,109,2025-12-26,2026-01-04,2026-01-09,307,Cancelled,Beatae Product,Automotive,1167.1,12,Wali PLC,Khandwa,2.76,4.43,109,Mumbai Warehouse,573,2026-06-17,,,,,,,,,,,,,,,Fast,No Cost,5,1.4314720812182742,December,2025,4,Friday,1,Major Delay,0,1,High,358299.69999999995
2341,4,71,2026-05-04,2026-05-07,2026-05-06,324,Delivered,Aperiam Product,Clothing,4446.27,15,Rajagopal-Jayaraman,Jalna,1.0,3.51,71,Delhi Warehouse,179,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,-1,1.5989304812834224,May,2026,2,Monday,0,On Time,0,1,Medium,1440591.4800000002
2342,11,37,2024-10-01,2024-10-03,2024-10-08,192,In Transit,Earum Product,Groceries,442.22,11,Banerjee Group,Alappuzha,8.52,4.3,37,Mumbai Warehouse,198,2026-06-16,,,,,,,,,,,,,,,Average,No Cost,5,1.3842592592592593,October,2024,4,Tuesday,1,Major Delay,0,0,Medium,84906.24
2343,2,110,2024-09-06,2024-09-11,2024-09-15,318,Delayed,Assumenda Product,Furniture,4904.71,9,Gour Ltd,Bhilwara,8.05,3.83,110,Chennai Warehouse,817,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,September,2024,3,Friday,1,Major Delay,0,1,High,1559697.78
2344,20,43,2026-06-02,2026-06-04,2026-06-05,77,Delayed,Exercitationem Product,Furniture,2754.15,12,Chakraborty-Sengupta,Malda,5.0,3.56,43,Delhi Warehouse,560,2026-06-21,,,,,,,,,,,,,,,Fast,No Cost,1,1.3526570048309179,June,2026,2,Tuesday,1,Minor Delay,0,0,High,212069.55000000002
